code,name,pcode
R101-044001801-0000,호밀_통호밀_생것,1044.0
R101-046000003-0000,퀴노아_쪄서 말린것,1046.0
R101-047002001-0000,잡곡_현미+찹쌀+현미찹쌀+보리 등_생것,1047.0
R101-048008002-0000,아마란스_노란색_말린것,1048.0
R101-048008102-0000,아마란스_빨간색_말린것,1048.0
R101-049000100-0000,귀리밥_도정,1049.0
R101-049010100-0000,귀리밥_쌀귀리+대양_도정,1049.0
R101-049020100-0000,귀리밥_쌀귀리+조양_도정,1049.0
R101-050010500-0000,찹쌀밥_보람찰_현미,1050.0
R101-050180300-0000,찹쌀밥_보람찰_백미,1050.0
R101-010000083-0000,멥쌀 국수_말린것을 삶은것,1010.0
R101-037040101-0000,조_메조+삼다메_도정_생것,1037.0
R101-037050101-0000,조_메조+조황메_도정_생것,1037.0
R101-037060101-0000,조_차조+경관1호_도정_생것,1037.0
R101-037070101-0000,조_차조+경관2호_도정_생것,1037.0
R101-037080101-0000,조_차조+삼다찰_도정_생것,1037.0
R101-037090101-0000,조_차조+황미찰_도정_생것,1037.0
R101-038000301-0000,찹쌀_백미_생것,1038.0
R101-038000306-0000,찹쌀_백미_분말화한것,1038.0
R101-038000501-0000,찹쌀_현미_생것,1038.0
R101-038000701-0000,찹쌀_흑미_생것,1038.0
R101-038130301-0000,찹쌀_화선찰벼_백미_생것,1038.0
R101-038150301-0000,찹쌀_동진찰벼_백미_생것,1038.0
R101-038150501-0000,찹쌀_동진찰벼_현미_생것,1038.0
R101-038160301-0000,찹쌀_백옥찰_백미_생것,1038.0
R101-038160501-0000,찹쌀_백옥찰_현미_생것,1038.0
R101-038170301-0000,찹쌀_백진주_백미_생것,1038.0
R101-038170501-0000,찹쌀_백진주_현미_생것,1038.0
R101-038180301-0000,찹쌀_보람찰_백미_생것,1038.0
R101-030260046-0000,옥수수_단옥3호_삶은것,1030.0
R101-030270001-0000,옥수수_대학_생것,1030.0
R101-030270046-0000,옥수수_대학_삶은것,1030.0
R101-030280001-0000,옥수수_일미찰_생것,1030.0
R101-030280046-0000,옥수수_일미찰_삶은것,1030.0
R101-030290001-0000,옥수수_찰옥4호_생것,1030.0
R101-030290046-0000,옥수수_찰옥4호_삶은것,1030.0
R101-030300001-0000,옥수수_항금맛찰_생것,1030.0
R101-030300046-0000,옥수수_항금맛찰_삶은것,1030.0
R101-032000000-0000,옥수수묵,1032.0
R101-033010000-0000,옥수수 샐러드_콘샐러드,1033.0
R101-034000101-0000,율무_도정_생것,1034.0
R101-035000002-0000,율무 국수_말린것,1035.0
R101-037000101-0000,조_메조_도정_생것,1037.0
R101-037000149-0000,조_메조_도정_찐것,1037.0
R101-037010101-0000,조_차조_도정_생것,1037.0
R101-037020101-0000,조_메조+다황메_도정_생것,1037.0
R101-037030101-0000,조_메조+단아메_도정_생것,1037.0
R101-030120002-0000,옥수수_다안옥_말린것,1030.0
R101-030130002-0000,옥수수_다평옥_말린것,1030.0
R101-030140002-0000,옥수수_신광옥_말린것,1030.0
R101-030150002-0000,옥수수_신황옥_말린것,1030.0
R101-030160002-0000,옥수수_안다옥_말린것,1030.0
R101-030170002-0000,옥수수_양안옥_말린것,1030.0
R101-030180002-0000,옥수수_장다옥_말린것,1030.0
R101-030190002-0000,옥수수_창다옥_말린것,1030.0
R101-030200002-0000,옥수수_청안옥_말린것,1030.0
R101-030210002-0000,옥수수_평강옥_말린것,1030.0
R101-030220002-0000,옥수수_평안옥_말린것,1030.0
R101-030230002-0000,옥수수_황다옥_말린것,1030.0
R101-030240001-0000,옥수수_고당옥_생것,1030.0
R101-030240046-0000,옥수수_고당옥_삶은것,1030.0
R101-030250001-0000,옥수수_고당옥1호_생것,1030.0
R101-030250046-0000,옥수수_고당옥1호_삶은것,1030.0
R101-030260001-0000,옥수수_단옥3호_생것,1030.0
R101-027010101-0000,수수_찰수수_도정_생것,1027.0
R101-027030101-0000,수수_찰수수+남풍찰_도정_생것,1027.0
R101-027040101-0000,수수_찰수수+소담찰_도정_생것,1027.0
R101-030000006-0000,옥수수_분말화한것,1030.0
R101-030020001-0000,옥수수_단옥수수_생것,1030.0
R101-030020046-0000,옥수수_단옥수수_삶은것,1030.0
R101-030020049-0000,옥수수_단옥수수_찐것,1030.0
R101-030030001-0000,옥수수_메옥수수_생것,1030.0
R101-030030002-0000,옥수수_메옥수수_말린것,1030.0
R101-030030046-0000,옥수수_메옥수수_삶은것,1030.0
R101-030030050-0000,옥수수_메옥수수_구운것,1030.0
R101-030070001-0000,옥수수_찰옥수수_생것,1030.0
R101-030070002-0000,옥수수_찰옥수수_말린것,1030.0
R101-030070046-0000,옥수수_찰옥수수_삶은것,1030.0
R101-030070049-0000,옥수수_찰옥수수_찐것,1030.0
R101-030100002-0000,옥수수_강다옥_말린것,1030.0
R101-030110002-0000,옥수수_광평옥_말린것,1030.0
R101-025060002-0000,보리_엿기름_말린것,1025.0
R101-025070101-0000,보리_찰보리_도정_생것,1025.0
R101-025071600-0000,보리_찰보리_할맥,1025.0
R101-025080101-0000,보리_늘보리_도정_생것,1025.0
R101-025090101-0000,보리_누리찰_도정_생것,1025.0
R101-025100101-0000,보리_호강_도정_생것,1025.0
R101-025110101-0000,보리_큰알보리1호_도정_생것,1025.0
R101-025110601-0000,보리_큰알보리1호_조곡_생것,1025.0
R101-025120101-0000,보리_흑수청찰_도정_생것,1025.0
R101-025120601-0000,보리_흑수청찰_조곡_생것,1025.0
R101-026010000-0000,보리밥_쌀보리,1026.0
R101-026020000-0000,보리밥_누리찰,1026.0
R101-026030000-0000,보리밥_호강,1026.0
R101-026040000-0000,보리밥_겉보리,1026.0
R101-026050000-0000,보리밥_큰알보리1호,1026.0
R101-026060000-0000,보리밥_흑수청찰,1026.0
R101-027000101-0000,수수_도정_생것,1027.0
R101-027001701-0000,수수_통수수_생것,1027.0
R101-018070005-0000,국수_칼국수_반정도 말린것,1018.0
R101-018070046-0000,국수_칼국수_삶은것,1018.0
R101-024010002-0000,파스타_마카로니_말린것,1024.0
R101-024010083-0000,파스타_마카로니_말린것을 삶은것,1024.0
R101-024020002-0000,파스타_스파게티_말린것,1024.0
R101-024020083-0000,파스타_스파게티_말린것을 삶은것,1024.0
R101-025000006-0000,보리_분말화한것,1025.0
R101-025000058-0000,보리_볶은것,1025.0
R101-025007306-0000,보리_껍질 포함_분말화한것,1025.0
R101-025010101-0000,보리_겉보리_도정_생것,1025.0
R101-025010601-0000,보리_겉보리_조곡_생것,1025.0
R101-025011500-0000,보리_겉보리_압맥,1025.0
R101-025011600-0000,보리_겉보리_할맥,1025.0
R101-025020101-0000,보리_두산8호_도정_생것,1025.0
R101-025030006-0000,보리_미숫가루_분말화한것,1025.0
R101-025040101-0000,보리_서둔찰보리_도정_생것,1025.0
R101-025050101-0000,보리_쌀보리_도정_생것,1025.0
R102-014060006-0000,전분_옥수수+밀_분말화한것,2014.0
R102-014090006-0000,전분_칡뿌리_분말화한것,2014.0
R102-015000001-0000,천마_생것,2015.0
R102-015000049-0000,천마_찐것,2015.0
R102-016000001-0000,칡뿌리_생것,2016.0
R102-017000001-0000,토란_생것,2017.0
R102-017000046-0000,토란_삶은것,2017.0
R102-017000049-0000,토란_찐것,2017.0
R102-018007601-0000,야콘_뿌리_생것,2018.0
R102-018007646-0000,야콘_뿌리_삶은것,2018.0
R102-019000000-0000,칡즙,2019.0
R102-020000001-0000,히카마(얌빈)_생것,2020.0
R102-020000046-0000,히카마(얌빈)_삶은것,2020.0
R102-006000005-0000,고구마말랭이_말린것,2006.0
R102-009010047-0000,곤약(구약나물)_국수형_데친것,2009.0
R102-009010001-0000,곤약(구약나물)_국수형_생것,2009.0
R106-008013801-0000,갯기름나물_노지_어린잎_생것,6008.0
R106-008013847-0000,갯기름나물_노지_어린잎_데친것,6008.0
R106-008020001-0000,갯기름나물_하우스_생것,6008.0
R106-008020047-0000,갯기름나물_하우스_데친것,6008.0
R106-008023801-0000,갯기름나물_하우스_어린잎_생것,6008.0
R106-008023847-0000,갯기름나물_하우스_어린잎_데친것,6008.0
R106-010007601-0000,게걸무_뿌리_생것,6010.0
R106-010007801-0000,게걸무_잎_생것,6010.0
R106-011010001-0000,겨자_적겨자_생것,6011.0
R106-011020001-0000,겨자_청겨자_생것,6011.0
R106-013000001-0000,고들빼기_생것,6013.0
R106-013010001-0000,고들빼기_이고들빼기_생것,6013.0
R106-014030002-0000,고려엉겅퀴(곤드레)_재배_말린것,6014.0
R106-014047801-0000,고려엉겅퀴(곤드레)_재래종_잎_생것,6014.0
R106-015010001-0000,고비_야생_생것,6015.0
R106-015010004-0000,고비_야생_삶아서 말린것,6015.0
R106-015010046-0000,고비_야생_삶은것,6015.0
R105-035000058-0000,호두_볶은것,5035.0
R105-036000002-0000,호박씨_말린것,5036.0
R105-037000058-0000,아마씨_볶은것,5037.0
R105-038000002-0000,치아씨_씨앗_말린것,5038.0
R105-039000050-0000,목화씨_구운것,5039.0
R106-001002601-0000,가시오가피_순_생것,6001.0
R106-001002647-0000,가시오가피_순_데친것,6001.0
R106-003000001-0000,가지_생것,6003.0
R106-003000002-0000,가지_말린것,6003.0
R106-003000019-0000,가지_소금에 절인것,6003.0
R106-003000047-0000,가지_데친것,6003.0
R106-004000001-0000,갓_생것,6004.0
R106-004010001-0000,갓_돌산갓_생것,6004.0
R106-008000001-0000,갯기름나물_생것,6008.0
R106-008000047-0000,갯기름나물_데친것,6008.0
R106-008010001-0000,갯기름나물_노지_생것,6008.0
R106-008010047-0000,갯기름나물_노지_데친것,6008.0
R105-022000046-0000,은행_삶은것,5022.0
R105-022000058-0000,은행_볶은것,5022.0
R105-023000001-0000,잣_생것,5023.0
R105-023000002-0000,잣_말린것,5023.0
R105-023000058-0000,잣_볶은것,5023.0
R105-026010002-0000,참깨_검정깨_말린것,5026.0
R105-026010058-0000,참깨_검정깨_볶은것,5026.0
R105-026020002-0000,참깨_흰깨_말린것,5026.0
R105-026020058-0000,참깨_흰깨_볶은것,5026.0
R105-030000002-0000,코코넛_말린것,5030.0
R105-030000058-0000,코코넛_볶은것,5030.0
R105-032000002-0000,피스타치오넛_말린것,5032.0
R105-032000058-0000,피스타치오넛_볶은것,5032.0
R105-033000002-0000,피칸_말린것,5033.0
R105-034000002-0000,해바라기씨_말린것,5034.0
R105-034000058-0000,해바라기씨_볶은것,5034.0
R105-035000002-0000,호두_말린것,5035.0
R105-014020001-0000,밤_대보_생것,5014.0
R105-014020046-0000,밤_대보_삶은것,5014.0
R105-014020050-0000,밤_대보_구운것,5014.0
R105-014030001-0000,밤_옥광_생것,5014.0
R105-014030046-0000,밤_옥광_삶은것,5014.0
R105-014040001-0000,밤_이평_생것,5014.0
R105-014040046-0000,밤_이평_삶은것,5014.0
R105-014060001-0000,밤_축파_생것,5014.0
R105-014060046-0000,밤_축파_삶은것,5014.0
R105-014060050-0000,밤_축파_구운것,5014.0
R105-017000002-0000,브라질너트_말린것,5017.0
R105-018000002-0000,삼씨(대마씨)_말린것,5018.0
R105-019000002-0000,수박씨_말린것,5019.0
R105-020000002-0000,아몬드_말린것,5020.0
R105-020000058-0000,아몬드_볶은것,5020.0
R105-021008501-0000,연씨_미숙_생것,5021.0
R105-022000001-0000,은행_생것,5022.0
R105-007000006-0000,땅콩_분말화한것,5007.0
R105-007000058-0000,땅콩_볶은것,5007.0
R105-007000090-0000,땅콩_삶은것에 소금을 가한것,5007.0
R105-007010002-0000,땅콩_검정땅콩_말린것,5007.0
R105-007020002-0000,땅콩_대립종_말린것,5007.0
R105-007030002-0000,땅콩_소립종_말린것,5007.0
R105-007040002-0000,땅콩_중립종_말린것,5007.0
R105-009000002-0000,때죽_말린것,5009.0
R105-011000001-0000,마름_생것,5011.0
R105-013000001-0000,머루씨_생것,5013.0
R105-014000001-0000,밤_생것,5014.0
R105-014000002-0000,밤_말린것,5014.0
R105-014000046-0000,밤_삶은것,5014.0
R105-014000050-0000,밤_구운것,5014.0
R105-014010001-0000,밤_단택_생것,5014.0
R105-014010046-0000,밤_단택_삶은것,5014.0
R105-014010050-0000,밤_단택_구운것,5014.0
R104-021010002-0000,병아리콩_수입산(인도산)_말린것,4021.0
R104-001000083-0000,강낭콩_말린것을 삶은것,4001.0
R104-020018183-0000,렌즈콩(렌틸콩)_수입산(인도산)_빨간색_말린것을 삶은 것,4020.0
R104-021010083-0000,병아리콩_수입산(인도산)_말린것을 삶은 것,4021.0
R104-008000083-0000,완두_말린것을 삶은것,4008.0
R105-001000002-0000,개암(헤이즐넛)_말린것,5001.0
R105-001000058-0000,개암(헤이즐넛)_볶은것,5001.0
R105-002000001-0000,도토리_생것,5002.0
R105-002000006-0000,도토리_분말화한것,5002.0
R105-002010006-0000,도토리_졸참도토리_분말화한것,5002.0
R105-002020006-0000,도토리_종가시도토리_분말화한것,5002.0
R105-003000002-0000,도토리 국수_말린것,5003.0
R105-004000000-0000,도토리묵,5004.0
R105-004000006-0000,도토리묵_분말화한것,5004.0
R105-005000002-0000,들깨_말린것,5005.0
R105-005000058-0000,들깨_볶은것,5005.0
R105-007000002-0000,땅콩_말린것,5007.0
R104-012080046-0000,콩(대두)_흑태_삶은것,4012.0
R104-012080058-0000,콩(대두)_흑태_볶은것,4012.0
R104-018010002-0000,팥_검정팥_말린것,4018.0
R104-018010046-0000,팥_검정팥_삶은것,4018.0
R104-018020002-0000,팥_붉은팥_말린것,4018.0
R104-018020046-0000,팥_붉은팥_삶은것,4018.0
R104-018030002-0000,팥_붉은팥+수입산(중국산)_말린것,4018.0
R104-018040002-0000,팥_회색팥_말린것,4018.0
R104-018050002-0000,팥_팥+황백_말린것,4018.0
R104-018060002-0000,팥_검정팥+검구슬_말린것,4018.0
R104-018070002-0000,팥_붉은팥+서나_말린것,4018.0
R104-018080002-0000,팥_붉은팥+아라리_말린것,4018.0
R104-018090002-0000,팥_녹색팥+연두채_말린것,4018.0
R104-018100002-0000,팥_팥+황백+흰구슬_말린것,4018.0
R104-018110002-0000,팥_팥+황백+흰나래_말린것,4018.0
R104-020018102-0000,렌즈콩(렌틸콩)_수입산(인도산)_빨간색_말린것,4020.0
R104-020018402-0000,렌즈콩(렌틸콩)_수입산(인도산)_갈색_말린것,4020.0
R104-011000046-0000,쥐눈이콩(검정소립콩)_삶은것,4011.0
R104-011000058-0000,쥐눈이콩(검정소립콩)_볶은것,4011.0
R104-012010002-0000,콩(대두)_갈색콩(밤콩)_말린것,4012.0
R104-012020002-0000,콩(대두)_노란콩_말린것,4012.0
R104-012020046-0000,콩(대두)_노란콩_삶은것,4012.0
R104-012020058-0000,콩(대두)_노란콩_볶은것,4012.0
R104-012020087-0000,콩(대두)_노란콩_가루를 볶은것,4012.0
R104-012030002-0000,콩(대두)_대풍_말린것,4012.0
R104-012030058-0000,콩(대두)_대풍_볶은것,4012.0
R104-012040002-0000,콩(대두)_수입산(미국산)_말린것,4012.0
R104-012050002-0000,콩(대두)_서리태_말린것,4012.0
R104-012050046-0000,콩(대두)_서리태_삶은것,4012.0
R104-012050058-0000,콩(대두)_서리태_볶은것,4012.0
R104-012060002-0000,콩(대두)_수입산(중국산)_말린것,4012.0
R104-012070002-0000,콩(대두)_청자3호_말린것,4012.0
R104-012070058-0000,콩(대두)_청자3호_볶은것,4012.0
R104-012080002-0000,콩(대두)_흑태_말린것,4012.0
R104-004000002-0000,녹두 국수_말린것,4004.0
R104-005000000-0000,녹두묵,4005.0
R104-006000001-0000,동부_생것,4006.0
R104-006000002-0000,동부_말린것,4006.0
R104-006000046-0000,동부_삶은것,4006.0
R104-006010002-0000,동부_수입산(미얀마산)_말린것,4006.0
R104-006010046-0000,동부_수입산(미얀마산)_삶은것,4006.0
R104-007000002-0000,라이마빈스_말린것,4007.0
R104-007000046-0000,라이마빈스_삶은것,4007.0
R104-008000001-0000,완두_생것,4008.0
R104-008000002-0000,완두_말린것,4008.0
R104-008000046-0000,완두_삶은것,4008.0
R104-009000001-0000,작두(도두)_생것,4009.0
R104-009000002-0000,작두(도두)_말린것,4009.0
R104-010000001-0000,잠두_생것,4010.0
R104-010000046-0000,잠두_삶은것,4010.0
R104-011000002-0000,쥐눈이콩(검정소립콩)_말린것,4011.0
R103-003000000-0000,꿀,3003.0
R103-003020000-0000,꿀_밤,3003.0
R103-003040000-0000,꿀_아카시아,3003.0
R103-003050000-0000,꿀_잡화,3003.0
R103-003060000-0000,꿀_토종,3003.0
R103-004010000-0000,당밀_가공당,3004.0
R103-011000006-0000,설탕_분말화한것,3011.0
R103-011010000-0000,설탕_각설탕,3011.0
R103-011020000-0000,설탕_백설탕,3011.0
R103-011030000-0000,설탕_빙설탕,3011.0
R103-011040000-0000,설탕_황설탕,3011.0
R103-011050000-0000,설탕_흑설탕,3011.0
R103-019000000-0000,포도당,3019.0
R104-001000001-0000,강낭콩_생것,4001.0
R104-001000002-0000,강낭콩_말린것,4001.0
R104-001000046-0000,강낭콩_삶은것,4001.0
R104-002000002-0000,녹두_말린것,4002.0
R104-002000046-0000,녹두_삶은것,4002.0
R106-087030001-0000,배추_봄동_생것,6087.0
R106-087030047-0000,배추_봄동_데친것,6087.0
R106-087040001-0000,배추_불암 3호(노지)_생것,6087.0
R106-087040019-0000,배추_불암 3호(노지)_소금에 절인것,6087.0
R106-087040047-0000,배추_불암 3호(노지)_데친것,6087.0
R106-087050001-0000,배추_불암 3호(하우스)_생것,6087.0
R106-087050019-0000,배추_불암 3호(하우스)_소금에 절인것,6087.0
R106-087050047-0000,배추_불암 3호(하우스)_데친것,6087.0
R106-087070001-0000,배추_유기재배_생것,6087.0
R106-088007602-0000,백모근_뿌리_말린것,6088.0
R106-090000001-0000,부지갱이(섬쑥부쟁이)_생것,6090.0
R106-090000002-0000,부지갱이(섬쑥부쟁이)_말린것,6090.0
R106-090000004-0000,부지갱이(섬쑥부쟁이)_삶아서 말린것,6090.0
R106-090000047-0000,부지갱이(섬쑥부쟁이)_데친것,6090.0
R106-090000085-0000,부지갱이(섬쑥부쟁이)_삶아서 말린것을 삶은것,6090.0
R106-091010001-0000,부추_두메부추_생것,6091.0
R106-091020001-0000,부추_산부추_생것,6091.0
R106-087003201-0000,배추_봄 재배_생것,6087.0
R106-087003219-0000,배추_봄 재배_소금에 절인것,6087.0
R106-087003246-0000,배추_봄 재배_삶은것,6087.0
R106-087003301-0000,배추_여름 재배_생것,6087.0
R106-087003319-0000,배추_여름 재배_소금에 절인것,6087.0
R106-087003346-0000,배추_여름 재배_삶은것,6087.0
R106-087003401-0000,배추_가을 재배_생것,6087.0
R106-087003419-0000,배추_가을 재배_소금에 절인것,6087.0
R106-087003446-0000,배추_가을 재배_삶은것,6087.0
R106-087007802-0000,배추_잎_말린것,6087.0
R106-087007883-0000,배추_잎_말린것을 삶은것,6087.0
R106-087010001-0000,배추_노랑봄배추(노지)_생것,6087.0
R106-087010047-0000,배추_노랑봄배추(노지)_데친것,6087.0
R106-087010019-0000,배추_노랑봄배추(노지)_소금에 절인것,6087.0
R106-087020001-0000,배추_노랑봄배추(하우스)_생것,6087.0
R106-087020047-0000,배추_노랑봄배추(하우스)_데친것,6087.0
R106-087020019-0000,배추_노랑봄배추(하우스)_소금에 절인것,6087.0
R106-077037901-0000,미나리_물미나리_줄기_생것,6077.0
R106-078000001-0000,민들레_생것,6078.0
R106-078000047-0000,민들레_데친것,6078.0
R106-079000001-0000,바셀라_생것,6079.0
R106-079000047-0000,바셀라_데친것,6079.0
R106-080007801-0000,바질_잎_생것,6080.0
R106-080007847-0000,바질_잎_데친것,6080.0
R106-081007401-0000,박_씨 포함_생것,6081.0
R106-081008601-0000,박_과육_생것,6081.0
R106-082000002-0000,박고지_말린것,6082.0
R106-083007801-0000,박쥐나무_잎_생것,6083.0
R106-085000001-0000,방가지똥_생것,6085.0
R106-086000001-0000,방울다다기양배추_생것,6086.0
R106-086000047-0000,방울다다기양배추_데친것,6086.0
R106-087000001-0000,배추_생것,6087.0
R106-087000019-0000,배추_소금에 절인것,6087.0
R106-087000046-0000,배추_삶은것,6087.0
R106-087000047-0000,배추_데친것,6087.0
R106-065017601-0000,무_왜무_뿌리_생것,6065.0
R106-065027601-0000,무_조선무_뿌리_생것,6065.0
R106-065027647-0000,무_조선무_뿌리_데친것,6065.0
R106-066002701-0000,무순_싹_생것,6066.0
R106-066017801-0000,무청_왜무_잎_생것,6066.0
R106-066027801-0000,무청_조선무_잎_생것,6066.0
R106-068007883-0000,무시래기_잎_말린것을 삶은것,6068.0
R106-069007619-0000,무 절임(치킨무)_뿌리_소금에 절인것,6069.0
R106-071007602-0000,무말랭이_뿌리_말린것,6071.0
R106-075000001-0000,물냉이_생것,6075.0
R106-076000001-0000,물쑥_생것,6076.0
R106-076000047-0000,물쑥_데친것,6076.0
R106-077000023-0000,미나리_농축,6077.0
R106-077010001-0000,미나리_돌미나리_생것,6077.0
R106-077010047-0000,미나리_돌미나리_데친것,6077.0
R106-077030001-0000,미나리_물미나리_생것,6077.0
R106-077030047-0000,미나리_물미나리_데친것,6077.0
R106-077037801-0000,미나리_물미나리_잎_생것,6077.0
R106-053022201-0000,마늘_수입산(중국산)_구근_생것,6053.0
R106-053022247-0000,마늘_수입산(중국산)_구근_데친것,6053.0
R106-053032201-0000,마늘_한지형_구근_생것,6053.0
R106-053032247-0000,마늘_한지형_구근_데친것,6053.0
R106-053032250-0000,마늘_한지형_구근_구운것,6053.0
R106-053032258-0000,마늘_한지형_구근_볶은것,6053.0
R106-054002801-0000,풋마늘_잎줄기_생것,6054.0
R106-054002847-0000,풋마늘_잎줄기_데친것,6054.0
R106-055002401-0000,마늘종_꽃줄기_생것,6055.0
R106-055002447-0000,마늘종_꽃줄기_데친것,6055.0
R106-060007619-0000,단무지_뿌리_소금에 절인것,6060.0
R106-061000001-0000,마타리_생것,6061.0
R106-062000001-0000,머위_생것,6062.0
R106-062000002-0000,머위_말린것,6062.0
R106-062000004-0000,머위_삶아서 말린것,6062.0
R106-062000046-0000,머위_삶은것,6062.0
R106-062000047-0000,머위_데친것,6062.0
R106-047020047-0000,두릅_참두릅_데친것,6047.0
R106-047027801-0000,두릅_참두릅_잎_생것,6047.0
R106-047027847-0000,두릅_참두릅_잎_데친것,6047.0
R106-047027901-0000,두릅_참두릅_줄기_생것,6047.0
R106-047027947-0000,두릅_참두릅_줄기_데친것,6047.0
R106-048007801-0000,둥굴레_잎_생것,6048.0
R106-048007802-0000,둥굴레_잎_말린것,6048.0
R106-052000001-0000,리크_생것,6052.0
R106-052000047-0000,리크_데친것,6052.0
R106-053002201-0000,마늘_구근_생것,6053.0
R106-053002202-0000,마늘_구근_말린것,6053.0
R106-053002209-0000,마늘_구근_동결건조한것,6053.0
R106-053002247-0000,마늘_구근_데친것,6053.0
R106-053002250-0000,마늘_구근_구운것,6053.0
R106-053012201-0000,마늘_난지형_구근_생것,6053.0
R106-053012208-0000,마늘_난지형_구근_얼린것,6053.0
R106-053012247-0000,마늘_난지형_구근_데친것,6053.0
R106-053012250-0000,마늘_난지형_구근_구운것,6053.0
R106-041007601-0000,당근_뿌리_생것,6041.0
R106-041007647-0000,당근_뿌리_데친것,6041.0
R106-043007601-0000,더덕_뿌리_생것,6043.0
R106-043007606-0000,더덕_뿌리_분말화한것,6043.0
R106-044007601-0000,도라지_뿌리_생것,6044.0
R106-044007602-0000,도라지_뿌리_말린것,6044.0
R106-044007606-0000,도라지_뿌리_분말화한것,6044.0
R106-044007647-0000,도라지_뿌리_데친것,6044.0
