code,name,pcode
D220-749000000-0009,코코아_플러피 판다 핫 초콜릿 핫(HOT) (Grande),20749.0
D220-749000000-0010,코코아_핫 초코 핫(HOT),20749.0
D220-748000000-1153,커피_헤이즐넛 라떼 핫(HOT) (R),20748.0
D220-748000000-1154,커피_헤이즐넛 아메리카노 I’m B 아이스(ICED) (L),20748.0
D220-748000000-1155,커피_헤이즐넛 아메리카노 I’m B 아이스(ICED) (M),20748.0
D220-748000000-1156,커피_헤이즐넛 아메리카노 I’m B 핫(HOT) (L),20748.0
D220-748000000-1157,커피_헤이즐넛 아메리카노 I’m B 핫(HOT) (M),20748.0
D220-748000000-1158,커피_헤이즐넛 아메리카노 I’m D 아이스(ICED) (L),20748.0
D220-748000000-1159,커피_헤이즐넛 아메리카노 I’m D 아이스(ICED) (M),20748.0
D220-748000000-1160,커피_헤이즐넛 아메리카노 I’m D 핫(HOT) (L),20748.0
D220-748000000-1161,커피_헤이즐넛 아메리카노 I’m D 핫(HOT) (M),20748.0
D220-748000000-1162,커피_헤이즐넛 커피 아이스(ICED),20748.0
D220-748000000-1163,커피_헤이즐넛 커피 핫(HOT),20748.0
D220-748000000-1164,커피_헤이즐넛 크림콜드브루 아이스(ICED),20748.0
D220-748000000-1165,커피_헤이즐넛 다크리카노 아이스(ICED),20748.0
D220-748000000-1166,커피_헤이즐넛 다크리카노 핫(HOT),20748.0
D220-748000000-1167,커피_헤이즐넛 딥 라떼 아이스(ICED),20748.0
D220-748000000-1168,커피_헤이즐넛 딥 라떼 핫(HOT),20748.0
D220-748000000-1169,커피_헤이즐넛 라떼,20748.0
D220-748000000-1170,커피_헤이즐넛 라떼 아이스(ICED) (L),20748.0
D220-748000000-1171,커피_헤이즐넛 라떼 아이스(ICED) (M),20748.0
D220-748000000-1134,커피_티라미수 라떼,20748.0
D220-748000000-1135,커피_플랫화이트 아이스(ICED),20748.0
D220-748000000-1136,커피_플랫화이트 핫(HOT),20748.0
D220-748000000-1137,커피_피넛 라떼 아이스(ICED),20748.0
D220-748000000-1138,커피_허니아메리카노 아이스(ICED),20748.0
D220-748000000-1139,커피_허니아메리카노 핫(HOT),20748.0
D220-748000000-1140,커피_허니큐브 아이스(ICED) (L),20748.0
D220-748000000-1141,커피_허니큐브 아이스(ICED) (R),20748.0
D220-748000000-1142,커피_헤이즐넛,20748.0
D220-748000000-1143,커피_헤이즐넛 라떼 아이스(ICED)[매머드 익스프레스],20748.0
D220-748000000-1144,커피_헤이즐넛 라떼 아이스(ICED)[카페루앤비],20748.0
D220-748000000-1145,커피_헤이즐넛 라떼 아이스(ICED) (L)[더리터],20748.0
D220-748000000-1146,커피_헤이즐넛 라떼 아이스(ICED) (L)[커피:니],20748.0
D220-748000000-1147,커피_헤이즐넛 라떼 아이스(ICED) (ML),20748.0
D220-748000000-1148,커피_헤이즐넛 라떼 아이스(ICED) (R),20748.0
D220-748000000-1149,커피_헤이즐넛 라떼 핫(HOT)[매머드 익스프레스],20748.0
D220-748000000-1150,커피_헤이즐넛 라떼 핫(HOT)[카페루앤비],20748.0
D220-748000000-1151,커피_헤이즐넛 라떼 핫(HOT) (L),20748.0
D220-748000000-1152,커피_헤이즐넛 라떼 핫(HOT) (ML),20748.0
D220-748000000-1115,커피_콜드브루 바닐라크림 아이스(ICED) (ML),20748.0
D220-748000000-1116,커피_콜드브루 아이스(ICED)[더벤티],20748.0
D220-748000000-1117,커피_콜드브루 아이스(ICED)[바나프레소],20748.0
D220-748000000-1118,커피_콜드브루 아이스(ICED)[카페게이트],20748.0
D220-748000000-1119,커피_콜드브루 아이스(ICED) (L),20748.0
D220-748000000-1120,커피_콜드브루 아이스(ICED) (M),20748.0
D220-748000000-1121,커피_콜드브루 아인슈페너 아이스(ICED),20748.0
D220-748000000-1122,커피_콜드브루 핫(HOT) (L),20748.0
D220-748000000-1123,커피_콜드브루 핫(HOT) (M),20748.0
D220-748000000-1124,커피_콜드브루 라떼 (L),20748.0
D220-748000000-1125,커피_콜드브루 라떼 (R),20748.0
D220-748000000-1126,커피_콜드브루 라떼 아이스(ICED)[더벤티],20748.0
D220-748000000-1127,커피_콜드브루 라떼 아이스(ICED)[카페게이트],20748.0
D220-748000000-1128,커피_큐브 아이스(ICED),20748.0
D220-748000000-1129,커피_크리미 라떼 아이스(ICED),20748.0
D220-748000000-1130,커피_토피넛 샷 라떼 아이스(ICED),20748.0
D220-748000000-1131,커피_토피넛 샷 라떼 핫(HOT),20748.0
D220-748000000-1132,커피_토피넛 라떼 아이스(ICED),20748.0
D220-748000000-1133,커피_토피넛 라떼 핫(HOT),20748.0
D220-748000000-1096,커피_콜드브루 (L),20748.0
D220-748000000-1097,커피_콜드브루 (R),20748.0
D220-748000000-1098,커피_콜드브루 디카페인 아이스(ICED) (L),20748.0
D220-748000000-1099,커피_콜드브루 디카페인 아이스(ICED) (M),20748.0
D220-748000000-1100,커피_콜드브루 디카페인 핫(HOT) (L),20748.0
D220-748000000-1101,커피_콜드브루 디카페인 핫(HOT) (M),20748.0
D220-748000000-1102,커피_콜드브루 라떼 디카페인 아이스(ICED) (L),20748.0
D220-748000000-1103,커피_콜드브루 라떼 디카페인 아이스(ICED) (M),20748.0
D220-748000000-1104,커피_콜드브루 라떼 디카페인 핫(HOT) (L),20748.0
D220-748000000-1105,커피_콜드브루 라떼 디카페인 핫(HOT) (M),20748.0
D220-748000000-1106,커피_콜드브루 라떼 아이스(ICED)[달콤],20748.0
D220-748000000-1107,커피_콜드브루 라떼 아이스(ICED)[매머드 익스프레스],20748.0
D220-748000000-1108,커피_콜드브루 라떼 아이스(ICED) (L)[더리터],20748.0
D220-748000000-1109,커피_콜드브루 라떼 아이스(ICED) (L)[아임일리터],20748.0
D220-748000000-1110,커피_콜드브루 라떼 아이스(ICED) (M),20748.0
D220-748000000-1111,커피_콜드브루 라떼 아이스(ICED) (ML),20748.0
D220-748000000-1112,커피_콜드브루 라떼 핫(HOT) (L),20748.0
D220-748000000-1113,커피_콜드브루 라떼 핫(HOT) (M),20748.0
D220-748000000-1114,커피_콜드브루 바닐라크림 아이스(ICED) (L),20748.0
D220-748000000-1077,커피_카페모카 핫(HOT)[카페게이트],20748.0
D220-748000000-1078,커피_카페모카 핫(HOT)[카페루앤비],20748.0
D220-748000000-1079,커피_카페모카 핫(HOT)[팔공티],20748.0
D220-748000000-1080,커피_카페모카 핫(HOT) (L)[아임일리터],20748.0
D220-748000000-1081,커피_카페모카 핫(HOT) (L)[커피:니],20748.0
D220-748000000-1082,커피_카페모카 핫(HOT) (M),20748.0
D220-748000000-1083,커피_카페모카 핫(HOT) (ML),20748.0
D220-748000000-1084,커피_카페모카 핫(HOT) (R),20748.0
D220-748000000-1085,커피_카푸치노 아이스(ICED),20748.0
D220-748000000-1086,커피_카푸치노 아이스(ICED) (L)[더리터],20748.0
D220-748000000-1087,커피_카푸치노 아이스(ICED) (L)[커피:니],20748.0
D220-748000000-1088,커피_카푸치노 아이스(ICED) (ML),20748.0
D220-748000000-1089,커피_카푸치노 아이스(ICED) (R),20748.0
D220-748000000-1090,커피_카푸치노 핫(HOT),20748.0
D220-748000000-1091,커피_카푸치노 핫(HOT) (L),20748.0
D220-748000000-1092,커피_카푸치노 핫(HOT) (ML),20748.0
D220-748000000-1093,커피_카푸치노 핫(HOT) (R),20748.0
D220-748000000-1094,커피_콜드 브루 라떼 아이스(ICED),20748.0
D220-748000000-1095,커피_콜드 브루 아메리카노 아이스(ICED),20748.0
D220-748000000-1058,커피_카페 라떼 핫(HOT) (R)[스무디킹],20748.0
D220-748000000-1059,커피_카페 라떼 핫(HOT) (R)[커피:니],20748.0
D220-748000000-1060,커피_카페 라떼 핫(HOT) (S),20748.0
D220-748000000-1061,커피_카페모카,20748.0
D220-748000000-1062,커피_카페모카 아이스(ICED)[더벤티],20748.0
D220-748000000-1063,커피_카페모카 아이스(ICED)[바나프레소],20748.0
D220-748000000-1064,커피_카페모카 아이스(ICED)[베러댄와플],20748.0
D220-748000000-1065,커피_카페모카 아이스(ICED)[카페게이트],20748.0
D220-748000000-1066,커피_카페모카 아이스(ICED)[카페루앤비],20748.0
D220-748000000-1067,커피_카페모카 아이스(ICED)[팔공티],20748.0
D220-748000000-1068,커피_카페모카 아이스(ICED) (L)[더리터],20748.0
D220-748000000-1069,커피_카페모카 아이스(ICED) (L)[아임일리터],20748.0
D220-748000000-1070,커피_카페모카 아이스(ICED) (L)[커피:니],20748.0
D220-748000000-1071,커피_카페모카 아이스(ICED) (M),20748.0
D220-748000000-1072,커피_카페모카 아이스(ICED) (ML),20748.0
D220-748000000-1073,커피_카페모카 아이스(ICED) (R),20748.0
D220-748000000-1074,커피_카페모카 핫(HOT)[더벤티],20748.0
D220-748000000-1075,커피_카페모카 핫(HOT)[바나프레소],20748.0
D220-748000000-1076,커피_카페모카 핫(HOT)[베러댄와플],20748.0
D220-748000000-1039,커피_카페 라떼 아이스(ICED) (ML),20748.0
D220-748000000-1040,커피_카페 라떼 아이스(ICED) (R)[달콤],20748.0
D220-748000000-1041,커피_카페 라떼 아이스(ICED) (R)[스무디킹],20748.0
D220-748000000-1042,커피_카페 라떼 아이스(ICED) (R)[커피:니],20748.0
D220-748000000-1043,커피_카페 라떼 아이스(ICED) (S),20748.0
D220-748000000-1044,커피_카페 라떼 핫(HOT)[더벤티],20748.0
D220-748000000-1045,커피_카페 라떼 핫(HOT)[매머드 익스프레스],20748.0
D220-748000000-1046,커피_카페 라떼 핫(HOT)[바나프레소],20748.0
D220-748000000-1047,커피_카페 라떼 핫(HOT)[베러댄와플],20748.0
D220-748000000-1048,커피_카페 라떼 핫(HOT)[카페게이트],20748.0
D220-748000000-1049,커피_카페 라떼 핫(HOT)[카페루앤비],20748.0
D220-748000000-1050,커피_카페 라떼 핫(HOT)[팔공티],20748.0
D220-748000000-1051,커피_카페 라떼 핫(HOT) (K(코끼리)),20748.0
D220-748000000-1052,커피_카페 라떼 핫(HOT) (L)[달콤],20748.0
D220-748000000-1053,커피_카페 라떼 핫(HOT) (L)[아임일리터],20748.0
D220-748000000-1054,커피_카페 라떼 핫(HOT) (L)[커피:니],20748.0
D220-748000000-1055,커피_카페 라떼 핫(HOT) (M),20748.0
D220-748000000-1056,커피_카페 라떼 핫(HOT) (ML),20748.0
D220-748000000-1057,커피_카페 라떼 핫(HOT) (R),20748.0
D220-748000000-1020,커피_카페 모카 아이스(ICED),20748.0
D220-748000000-1021,커피_카페 모카 핫(HOT)[매머드 익스프레스],20748.0
D220-748000000-1022,커피_카페 모카 핫(HOT)[블루샥],20748.0
D220-748000000-1023,커피_카페 시트러스,20748.0
D220-748000000-1024,커피_카페 피에노,20748.0
D220-748000000-1025,커피_카페 라떼,20748.0
D220-748000000-1026,커피_카페 라떼 아이스(ICED)[더벤티],20748.0
D220-748000000-1027,커피_카페 라떼 아이스(ICED)[매머드 익스프레스],20748.0
D220-748000000-1028,커피_카페 라떼 아이스(ICED)[바나프레소],20748.0
D220-748000000-1029,커피_카페 라떼 아이스(ICED)[베러댄와플],20748.0
D220-748000000-1030,커피_카페 라떼 아이스(ICED)[카페게이트],20748.0
D220-748000000-1031,커피_카페 라떼 아이스(ICED)[카페루앤비],20748.0
D220-748000000-1032,커피_카페 라떼 아이스(ICED)[팔공티],20748.0
D220-748000000-1033,커피_카페 라떼 아이스(ICED) (K(코끼리)),20748.0
D220-748000000-1034,커피_카페 라떼 아이스(ICED) (L)[달콤],20748.0
D220-748000000-1035,커피_카페 라떼 아이스(ICED) (L)[더리터],20748.0
D220-748000000-1036,커피_카페 라떼 아이스(ICED) (L)[아임일리터],20748.0
D220-748000000-1037,커피_카페 라떼 아이스(ICED) (L)[커피:니],20748.0
D220-748000000-1038,커피_카페 라떼 아이스(ICED) (M),20748.0
D220-748000000-1001,커피_카라멜마끼아또 아이스(ICED) (L),20748.0
D220-748000000-1002,커피_카라멜마끼아또 아이스(ICED) (ML),20748.0
D220-748000000-1003,커피_카라멜마끼아또 아이스(ICED) (R),20748.0
D220-748000000-1004,커피_카라멜마끼아또 핫(HOT)[베러댄와플],20748.0
D220-748000000-1005,커피_카라멜마끼아또 핫(HOT)[카페게이트],20748.0
D220-748000000-1006,커피_카라멜마끼아또 핫(HOT)[팔공티],20748.0
D220-748000000-1007,커피_카라멜마끼아또 핫(HOT) (K(코끼리)),20748.0
D220-748000000-1008,커피_카라멜마끼아또 핫(HOT) (L),20748.0
D220-748000000-1009,커피_카라멜마끼아또 핫(HOT) (ML),20748.0
D220-748000000-1010,커피_카라멜마끼아또 핫(HOT) (R),20748.0
D220-748000000-1011,커피_카라멜마끼야또 아이스(ICED),20748.0
D220-748000000-1012,커피_카라멜마끼야또 아이스(ICED) (L),20748.0
D220-748000000-1013,커피_카라멜마끼야또 아이스(ICED) (R),20748.0
D220-748000000-1014,커피_카라멜마끼야또 핫(HOT),20748.0
D220-748000000-1015,커피_카라멜마끼야또 핫(HOT) (L),20748.0
D220-748000000-1016,커피_카라멜마끼야또 핫(HOT) (R),20748.0
D220-748000000-1017,커피_카페 라떼 아이스(ICED),20748.0
D220-748000000-1018,커피_카페 라떼 핫(HOT),20748.0
D220-748000000-1019,커피_카페 모카 아이스(ICED),20748.0
D220-748000000-0982,커피_오트카페 라떼 핫(HOT),20748.0
D220-748000000-0983,커피_자이언트 아메리카노 아이스(ICED),20748.0
D220-748000000-0984,커피_제로슈가 스위트 아메리카노 아이스(ICED),20748.0
D220-748000000-0985,커피_제로슈가 스위트 아메리카노 핫(HOT),20748.0
D220-748000000-0986,커피_청자다방커피,20748.0
D220-748000000-0987,커피_카라멜 라떼 아이스(ICED),20748.0
D220-748000000-0988,커피_카라멜 라떼 핫(HOT),20748.0
D220-748000000-0989,커피_카라멜 마끼아또 아이스(ICED) (L),20748.0
D220-748000000-0990,커피_카라멜 마끼아또 아이스(ICED) (M),20748.0
D220-748000000-0991,커피_카라멜 마끼아또 핫(HOT) (L),20748.0
D220-748000000-0992,커피_카라멜 마끼아또 핫(HOT) (M),20748.0
D220-748000000-0993,커피_카라멜 마끼야또 아이스(ICED),20748.0
D220-748000000-0994,커피_카라멜 마끼야또 핫(HOT),20748.0
D220-748000000-0995,커피_카라멜마끼아또,20748.0
D220-748000000-0996,커피_카라멜마끼아또 아이스(ICED)[베러댄와플],20748.0
D220-748000000-0997,커피_카라멜마끼아또 아이스(ICED)[카페게이트],20748.0
D220-748000000-0998,커피_카라멜마끼아또 아이스(ICED)[팔공티],20748.0
D220-748000000-0999,커피_카라멜마끼아또 아이스(ICED) (K(코끼리)),20748.0
D220-748000000-1000,커피_카라멜마끼아또 아이스(ICED) (L),20748.0
D220-748000000-0963,커피_아포가토,20748.0
D220-748000000-0964,커피_아포가토 (R),20748.0
D220-748000000-0965,커피_약과 크림커피 아이스(ICED),20748.0
